x,y
-15.75,0.27
-15.78,0.27
-15.75,0.27
-15.74,0.27
-15.69,0.27
-15.67,0.22
-15.69,0.16
-15.66,0.21
-15.60,0.20
-15.56,0.24
-15.50,0.26
-15.52,0.21
-15.48,0.25
-15.48,0.31
-15.48,0.28
-15.44,0.24
-15.40,0.28
-15.37,0.28
-15.37,0.28
-15.43,0.27
-15.38,0.27
-15.38,0.27
-15.40,0.21
-15.40,0.27
-15.37,0.27
-15.36,0.27
-15.31,0.26
-15.37,0.24
-15.31,0.21
-15.32,0.15
-15.33,0.21
-15.33,0.27
-15.37,0.27
-15.36,0.27
-15.37,0.27
-15.31,0.25
-15.33,0.31
-15.33,0.28
-15.35,0.28
-15.38,0.28
-15.33,0.28
-15.29,0.27
-15.29,0.27
-15.29,0.27
-15.29,0.27
-15.29,0.27
-15.30,0.21
-15.35,0.23
-15.34,0.29
-15.38,0.28
-15.38,0.28
-15.38,0.27
-15.32,0.27
-15.32,0.27
-15.32,0.27
-15.32,0.27
-15.30,0.27
-15.30,0.27
-15.36,0.26
-15.30,0.24
-15.35,0.26
-15.41,0.29
-15.38,0.28
-15.33,0.28
-15.37,0.23
-15.31,0.22
-15.26,0.27
-15.28,0.21
-15.26,0.15
-15.20,0.17
-15.26,0.20
-15.25,0.26
-15.29,0.30
-15.31,0.28
-15.31,0.28
-15.31,0.28
-15.31,0.27
-15.35,0.23
-15.31,0.28
-15.26,0.28
-15.21,0.27
-15.21,0.27
-15.19,0.27
-15.18,0.27
-15.18,0.27
-15.18,0.27
-15.18,0.27
-15.22,0.27
-15.21,0.27
-15.20,0.27
-15.16,0.27
-15.17,0.27
-15.18,0.21
-15.13,0.25
-15.09,0.29
-15.04,0.28
-15.03,0.27
-15.08,0.27
-15.08,0.27
-15.04,0.27
-15.07,0.27
-15.01,0.25
-15.06,0.28
-15.08,0.28
-15.08,0.27
-15.06,0.27
-15.06,0.27
-15.04,0.27
-15.04,0.27
-15.04,0.27
-14.99,0.27
-14.94,0.27
-14.99,0.27
-15.03,0.22
-15.08,0.25
-15.14,0.28
-15.14,0.28
-15.14,0.28
-15.09,0.28
-15.11,0.27
-15.06,0.25
-15.12,0.23
-15.08,0.27
-15.02,0.26
-14.96,0.25
-14.98,0.31
-14.92,0.28
-14.92,0.27
-14.98,0.27
-14.99,0.21
-15.03,0.25
-15.00,0.30
-14.97,0.27
-14.93,0.23
-14.93,0.29
-14.90,0.28
-14.90,0.27
-14.90,0.27
-14.84,0.26
-14.78,0.24
-14.73,0.21
-14.75,0.27
-14.80,0.27
-14.81,0.21
-14.83,0.27
-14.80,0.32
-14.80,0.28
-14.74,0.27
-14.72,0.27
-14.66,0.27
-14.64,0.27
-14.66,0.27
-14.63,0.27
-14.58,0.27
-14.58,0.27
-14.56,0.27
-14.57,0.27
-14.57,0.27
-14.52,0.27
-14.52,0.27
-14.54,0.21
-14.60,0.21
-14.64,0.16
-14.58,0.16
-14.62,0.21
-14.66,0.25
-14.66,0.31
-14.60,0.28
-14.61,0.28
-14.61,0.28
-14.61,0.27
-14.58,0.27
-14.55,0.27
-14.53,0.27
-14.51,0.27
-14.51,0.27
-14.55,0.23
-14.57,0.29
-14.57,0.28
-14.53,0.28
-14.56,0.22
-14.52,0.27
-14.51,0.21
-14.48,0.27
-14.42,0.29
-14.37,0.26
-14.41,0.31
-14.37,0.28
-14.37,0.22
-14.35,0.28
-14.31,0.23
-14.26,0.26
-14.28,0.21
-14.22,0.21
-14.21,0.27
-14.21,0.27
-14.25,0.23
-14.29,0.27
-14.24,0.27
-14.27,0.22
-14.31,0.17
-14.33,0.12
-14.29,0.08
-14.33,0.12
-14.36,0.18
-14.35,0.24
-14.40,0.23
-14.45,0.19
-14.42,0.14
-14.46,0.19
-14.50,0.15
-14.45,0.11
-14.51,0.12
-14.51,0.18
-14.46,0.21
-14.51,0.25
-14.56,0.22
-14.55,0.28
-14.51,0.28
-14.52,0.28
-14.47,0.24
-14.51,0.29
-14.53,0.28
-14.56,0.28
-14.56,0.27
-14.62,0.26
-14.61,0.32
-14.55,0.28
-14.55,0.28
-14.51,0.28
-14.57,0.27
-14.51,0.26
-14.46,0.29
-14.46,0.23
-14.47,0.29
-14.49,0.28
-14.54,0.28
-14.49,0.27
-14.43,0.26
-14.43,0.20
-14.48,0.17
-14.45,0.22
-14.45,0.16
-14.39,0.17
-14.41,0.12
-14.47,0.11
-14.41,0.13
-14.41,0.07
-14.44,0.12
-14.45,0.18
-14.47,0.24
-14.51,0.29
-14.52,0.28
-14.52,0.22
-14.55,0.27
-14.53,0.21
-14.53,0.27
-14.53,0.27
-14.51,0.27
-14.47,0.22
-14.53,0.21
-14.57,0.16
-14.60,0.22
-14.65,0.19
-14.65,0.25
-14.68,0.30
-14.68,0.28
-14.68,0.28
-14.68,0.28
-14.68,0.27
-14.71,0.27
-14.70,0.27
-14.75,0.27
-14.76,0.27
-14.76,0.21
-14.81,0.25
-14.86,0.28
-14.86,0.28
-14.86,0.27
-14.86,0.27
-14.80,0.25
-14.81,0.19
-14.76,0.16
-14.70,0.19
-14.65,0.21
-14.70,0.19
-14.73,0.13
-14.79,0.14
-14.85,0.15
-14.79,0.14
-14.80,0.20
-14.79,0.14
-14.79,0.20
-14.78,0.26
-14.83,0.23
-14.79,0.27
-14.79,0.27
-14.74,0.26
-14.79,0.23
-14.75,0.28
-14.69,0.27
-14.67,0.27
-14.61,0.27
-14.55,0.26
-14.54,0.32
-14.49,0.28
-14.54,0.28
-14.54,0.22
-14.49,0.24
-14.51,0.30
-14.46,0.26
-14.48,0.32
-14.47,0.26
-14.52,0.23
-14.56,0.26
-14.60,0.31
-14.58,0.28
-14.52,0.27
-14.53,0.27
-14.53,0.27
-14.59,0.24
-14.56,0.30
-14.52,0.28
-14.52,0.28
-14.56,0.28
-14.55,0.27
-14.50,0.27
-14.45,0.24
-14.49,0.28
-14.49,0.28
-14.48,0.28
-14.46,0.28
-14.48,0.22
-14.46,0.27
-14.46,0.27
-14.46,0.27
-14.50,0.27
-14.55,0.27
-14.50,0.24
-14.51,0.30
-14.53,0.28
-14.53,0.28
-14.53,0.28
-14.53,0.27
-14.58,0.27
-14.58,0.27
-14.54,0.24
-14.48,0.22
-14.42,0.21
-14.36,0.23
-14.38,0.17
-14.38,0.23
-14.44,0.22
-14.46,0.27
-14.43,0.23
-14.38,0.20
-14.33,0.16
-14.39,0.15
-14.33,0.15
-14.27,0.14
-14.27,0.08
-14.31,0.12
-14.26,0.08
-14.22,0.04
-14.27,0.07
-14.32,0.12
-14.32,0.06
-14.33,0.11
-14.37,0.07
-14.42,0.04
-14.38,0.08
-14.34,0.13
-14.28,0.16
-14.23,0.19
-14.28,0.23
-14.34,0.25
-14.30,0.30
-14.32,0.28
-14.29,0.28
-14.35,0.28
-14.40,0.27
-14.34,0.26
-14.39,0.29
-14.34,0.28
-14.28,0.28
-14.34,0.28
-14.35,0.22
-14.40,0.24
-14.40,0.30
-14.43,0.25
-14.48,0.29
-14.50,0.24
-14.46,0.19
-14.44,0.25
-14.42,0.30
-14.38,0.28
-14.36,0.28
-14.38,0.28
-14.38,0.27
-14.38,0.27
-14.38,0.27
-14.38,0.27
-14.32,0.27
-14.32,0.27
-14.32,0.27
-14.27,0.24
-14.21,0.26
-14.15,0.25
-14.09,0.26
-14.03,0.25
-14.04,0.31
-14.10,0.28
-14.13,0.28
-14.09,0.27
-14.11,0.27
-14.15,0.27
-14.18,0.27
-14.12,0.27
-14.18,0.28
-14.12,0.27
-14.15,0.22
-14.19,0.18
-14.16,0.13
-14.11,0.17
-14.10,0.23
-14.07,0.18
-14.04,0.23
-14.05,0.29
-14.05,0.28
-14.08,0.28
-14.11,0.27
-14.05,0.27
-14.11,0.25
-14.16,0.21
-14.21,0.19
-14.27,0.18
-14.28,0.12
-14.26,0.07
-14.29,0.12
-14.23,0.11
-14.29,0.12
-14.30,0.18
-14.34,0.22
-14.28,0.21
-14.22,0.22
-14.21,0.28
-14.15,0.26
-14.15,0.32
-14.17,0.28
-14.11,0.28
-14.07,0.27
-14.07,0.27
-14.12,0.24
-14.18,0.24
-14.16,0.30
-14.20,0.28
-14.20,0.28
-14.25,0.28
-14.27,0.22
-14.22,0.26
-14.22,0.32
-14.22,0.28
-14.26,0.28
-14.25,0.28
-14.20,0.24
-14.15,0.27
-14.12,0.32
-14.12,0.28
-14.07,0.27
-14.02,0.27
-13.98,0.31
-13.94,0.28
-13.91,0.27
-13.85,0.26
-13.87,0.32
-13.81,0.28
-13.81,0.27
-13.81,0.27
-13.75,0.27
-13.71,0.27
-13.71,0.27
-13.76,0.26
-13.75,0.32
-13.75,0.28
-13.79,0.23
-13.85,0.25
-13.91,0.24
-13.96,0.28
-13.96,0.28
-13.96,0.27
-13.92,0.22
-13.91,0.28
-13.95,0.24
-13.90,0.22
-13.93,0.16
-13.87,0.19
-13.92,0.23
-13.93,0.17
-13.90,0.22
-13.90,0.28
-13.88,0.27
-13.83,0.27
-13.79,0.23
-13.78,0.28
-13.78,0.27
-13.78,0.27
-13.75,0.27
-13.76,0.21
-13.73,0.27
-13.72,0.33
-13.66,0.28
-13.66,0.28
-13.68,0.27
-13.67,0.22
-13.66,0.28
-13.66,0.22
-13.61,0.25
-13.58,0.30
-13.60,0.24
-13.60,0.30
-13.56,0.27
-13.58,0.32
-13.57,0.26
-13.62,0.30
-13.62,0.28
-13.67,0.28
-13.69,0.27
-13.66,0.27
-13.72,0.27
-13.74,0.27
-13.74,0.27
-13.69,0.27
-13.75,0.26
-13.80,0.29
-13.84,0.24
-13.90,0.24
-13.84,0.23
-13.78,0.23
-13.74,0.27
-13.70,0.27
-13.73,0.22
-13.77,0.18
-13.73,0.22
-13.67,0.21
-13.66,0.27
-13.61,0.27
-13.67,0.26
-13.63,0.31
-13.63,0.28
-13.59,0.28
-13.55,0.28
-13.54,0.28
-13.54,0.27
-13.54,0.27
-13.52,0.27
-13.47,0.25
-13.47,0.19
-13.47,0.25
-13.48,0.31
-13.47,0.25
-13.51,0.21
-13.47,0.26
-13.49,0.20
-13.44,0.22
-13.47,0.17
-13.48,0.23
-13.54,0.24
-13.58,0.28
-13.58,0.22
-13.63,0.25
-13.58,0.29
-13.62,0.28
-13.59,0.28
-13.57,0.22
-13.62,0.26
-13.61,0.32
-13.56,0.28
-13.56,0.28
-13.55,0.28
-13.50,0.27
-13.50,0.27
-13.54,0.23
-13.51,0.27
-13.49,0.27
-13.44,0.27
-13.44,0.27
-13.46,0.27
-13.41,0.24
-13.47,0.25
-13.46,0.31
-13.40,0.28
-13.45,0.28
-13.45,0.28
-13.39,0.25
-13.35,0.21
-13.37,0.27
-13.39,0.21
-13.41,0.26
-13.46,0.30
-13.45,0.28
-13.48,0.28
-13.54,0.26
-13.57,0.32
-13.56,0.28
-13.56,0.28
-13.62,0.25
-13.68,0.24
-13.68,0.30
-13.63,0.28
-13.67,0.23
-13.72,0.25
-13.75,0.31
-13.81,0.28
-13.78,0.27
-13.74,0.27
-13.74,0.27
-13.79,0.25
-13.83,0.30
-13.82,0.27
-13.83,0.27
-13.80,0.22
-13.75,0.25
-13.76,0.31
-13.70,0.27
-13.70,0.27
-13.70,0.27
-13.70,0.27
-13.75,0.24
-13.80,0.27
-13.80,0.27
-13.77,0.27
-13.77,0.27
-13.71,0.26
-13.74,0.31
-13.76,0.28
-13.77,0.27
-13.78,0.22
-13.72,0.23
-13.76,0.27
-13.77,0.27
-13.77,0.27
-13.80,0.27
-13.84,0.27
-13.89,0.27
-13.86,0.27
-13.86,0.27
-13.86,0.27
-13.86,0.27
-13.91,0.24
-13.89,0.19
-13.92,0.24
-13.91,0.18
-13.85,0.16
-13.85,0.22
-13.90,0.25
-13.94,0.30
-13.92,0.27
-13.92,0.27
-13.98,0.25
-13.98,0.31
-13.96,0.26
-13.90,0.28
-13.90,0.28
-13.87,0.27
-13.87,0.27
-13.87,0.27
-13.84,0.22
-13.78,0.22
-13.84,0.24
-13.90,0.23
-13.90,0.29
-13.93,0.24
-13.96,0.29
-13.90,0.28
-13.90,0.27
-13.94,0.27
-13.99,0.24
-13.95,0.19
-13.89,0.19
-13.84,0.21
-13.84,0.15
-13.89,0.19
-13.94,0.23
-13.99,0.24
-13.96,0.20
-14.01,0.22
-13.98,0.17
-13.95,0.22
-13.98,0.17
-13.93,0.20
-13.88,0.17
-13.82,0.16
-13.81,0.10
-13.80,0.16
-13.85,0.19
-13.87,0.24
-13.86,0.30
-13.82,0.27
-13.76,0.27
-13.76,0.27
-13.80,0.27
-13.80,0.27
-13.75,0.27
-13.81,0.27
-13.83,0.27
-13.82,0.27
-13.82,0.27
-13.88,0.26
-13.89,0.20
-13.95,0.21
-13.89,0.21
-13.83,0.23
-13.85,0.17
-13.82,0.12
-13.80,0.18
-13.78,0.23
-13.77,0.17
-13.78,0.23
-13.82,0.28
-13.78,0.23
-13.76,0.28
-13.76,0.27
-13.82,0.27
-13.78,0.27
-13.78,0.27
-13.78,0.27
-13.78,0.27
-13.78,0.27
-13.81,0.22
-13.82,0.28
-13.82,0.28
-13.79,0.27
-13.80,0.27
-13.79,0.27
-13.83,0.23
-13.83,0.29
-13.83,0.28
-13.78,0.24
-13.74,0.28
-13.69,0.26
-13.74,0.28
-13.71,0.28
-13.71,0.28
-13.76,0.26
-13.75,0.32
-13.72,0.28
-13.76,0.23
-13.70,0.25
-13.76,0.27
-13.75,0.21
-13.79,0.26
-13.77,0.31
-13.71,0.28
-13.69,0.28
-13.74,0.27
-13.73,0.27
-13.67,0.27
-13.61,0.27
-13.64,0.32
-13.63,0.28
-13.58,0.28
-13.53,0.28
-13.53,0.27
-13.56,0.27
-13.51,0.27
-13.48,0.22
-13.50,0.28
-13.54,0.23
-13.48,0.22
-13.51,0.27
-13.51,0.27
-13.56,0.24
-13.52,0.20
-13.55,0.25
-13.50,0.27
-13.56,0.27
-13.52,0.27
-13.52,0.27
-13.57,0.27
-13.55,0.21
-13.51,0.18
-13.49,0.24
-13.55,0.22
-13.55,0.28
-13.58,0.23
-13.63,0.20
-13.62,0.26
-13.62,0.32
-13.58,0.28
-13.53,0.25
-13.54,0.31
-13.51,0.28
-13.51,0.28
-13.57,0.27
-13.62,0.27
-13.64,0.27
-13.58,0.27
-13.56,0.32
-13.56,0.29
-13.51,0.28
-13.51,0.28
-13.51,0.27
-13.51,0.27
-13.49,0.27
-13.54,0.25
-13.49,0.29
-13.51,0.28
-13.51,0.28
-13.45,0.26
-13.47,0.32
-13.45,0.29
-13.41,0.28
-13.41,0.28
-13.36,0.26
-13.32,0.30
-13.32,0.28
-13.28,0.28
-13.34,0.27
-13.29,0.27
-13.29,0.27
-13.28,0.27
-13.24,0.27
-13.24,0.27
-13.29,0.23
-13.35,0.24
-13.38,0.19
-13.44,0.18
-13.39,0.21
-13.35,0.25
-13.30,0.29
-13.25,0.28
-13.20,0.28
-13.14,0.26
-13.20,0.26
-13.15,0.23
-13.12,0.28
-13.15,0.28
-13.15,0.28
-13.09,0.27
-13.05,0.27
-13.05,0.27
-13.01,0.27
-12.95,0.24
-13.00,0.21
-13.02,0.27
-12.97,0.27
-12.97,0.27
-12.97,0.27
-13.00,0.27
-13.03,0.22
-13.01,0.28
-13.05,0.27
-13.09,0.23
-13.08,0.17
-13.04,0.21
-13.10,0.22
-13.09,0.16
-13.09,0.22
-13.13,0.18
-13.19,0.18
-13.25,0.21
-13.28,0.26
-13.22,0.26
-13.28,0.23
-13.23,0.27
-13.27,0.23
-13.33,0.20
-13.27,0.22
-13.32,0.25
-13.28,0.29
-13.31,0.28
-13.31,0.28
-13.36,0.25
-13.31,0.22
-13.25,0.25
-13.21,0.20
-13.23,0.26
-13.17,0.26
-13.12,0.22
-13.07,0.24
-13.06,0.30
-13.04,0.28
-13.08,0.24
-13.13,0.28
-13.16,0.23
-13.17,0.28
-13.22,0.28
-13.25,0.22
-13.22,0.27
-13.17,0.27
-13.22,0.27
-13.22,0.27
-13.25,0.27
-13.28,0.22
-13.32,0.27
-13.38,0.27
-13.41,0.22
-13.44,0.17
-13.41,0.22
-13.37,0.27
-13.42,0.30
-13.40,0.24
-13.34,0.27
-13.35,0.33
-13.35,0.29
-13.39,0.24
-13.42,0.29
-13.42,0.28
-13.37,0.28
-13.37,0.22
-13.41,0.18
-13.36,0.15
-13.42,0.14
-13.36,0.14
-13.32,0.19
-13.34,0.25
-13.38,0.29
-13.35,0.24
-13.38,0.30
-13.38,0.28
-13.35,0.28
-13.35,0.28
-13.38,0.27
-13.33,0.27
-13.36,0.27
-13.35,0.27
-13.39,0.27
-13.43,0.27
-13.43,0.21
-13.48,0.25
-13.42,0.22
-13.39,0.17
-13.44,0.14
-13.50,0.14
-13.53,0.19
-13.51,0.24
-13.47,0.29
-13.41,0.26
-13.47,0.27
-13.48,0.27
-13.48,0.27
-13.42,0.27
-13.38,0.22
-13.36,0.28
-13.35,0.28
-13.33,0.22
-13.27,0.23
-13.21,0.21
-13.27,0.22
-13.31,0.27
-13.33,0.21
-13.39,0.19
-13.44,0.22
-13.45,0.28
-13.40,0.27
-13.38,0.22
-13.36,0.27
-13.33,0.27
-13.33,0.27
-13.39,0.25
-13.38,0.31
-13.34,0.28
-13.39,0.28
-13.43,0.24
-13.37,0.23
-13.42,0.27
-13.42,0.33
-13.37,0.29
-13.31,0.27
-13.26,0.24
-13.31,0.27
-13.37,0.25
-13.42,0.27
-13.48,0.26
-13.54,0.28
-13.57,0.23
-13.63,0.21
-13.63,0.27
-13.63,0.27
-13.69,0.27
-13.64,0.24
-13.59,0.28
-13.57,0.22
-13.62,0.25
-13.56,0.24
-13.54,0.18
-13.58,0.13
-13.52,0.15
-13.58,0.13
-13.63,0.10
-13.60,0.04
-13.61,-0.02
-13.56,-0.03
-13.60,0.01
-13.56,0.05
-13.61,0.03
-13.65,0.08
-13.71,0.10
-13.72,0.04
-13.73,-0.01
-13.68,0.01
-13.73,0.04
-13.78,0.08
-13.72,0.09
-13.77,0.06
-13.83,0.08
-13.78,0.04
-13.81,0.10
-13.81,0.04
-13.75,0.02
-13.71,0.06
-13.68,0.11
-13.68,0.05
-13.62,0.04
-13.58,0.00
-13.63,0.03
-13.59,0.08
-13.53,0.07
-13.53,0.01
-13.47,0.00
-13.47,-0.06
-13.51,-0.02
-13.46,-0.05
-13.41,-0.08
-13.35,-0.10
-13.34,-0.04
-13.36,0.01
-13.39,0.06
-13.40,0.12
-13.38,0.18
-13.43,0.21
-13.38,0.25
-13.44,0.26
-13.40,0.31
-13.45,0.27
-13.44,0.27
-13.46,0.27
-13.42,0.27
-13.48,0.25
-13.45,0.30
-13.48,0.28
-13.48,0.28
-13.48,0.28
-13.53,0.24
-13.59,0.23
-13.62,0.18
-13.56,0.21
-13.62,0.22
-13.58,0.17
-13.64,0.17
-13.58,0.18
-13.55,0.23
-13.53,0.29
-13.59,0.28
-13.55,0.28
-13.49,0.27
-13.44,0.26
-13.38,0.23
-13.32,0.22
-13.37,0.19
-13.32,0.20
-13.28,0.25
-13.24,0.29
-13.21,0.24
-13.27,0.24
-13.31,0.28
-13.27,0.28
-13.21,0.25
-13.21,0.19
-13.25,0.23
-13.21,0.27
-13.17,0.27
-13.16,0.21
-13.15,0.27
-13.14,0.27
-13.08,0.24
-13.02,0.25
-13.05,0.19
-12.99,0.19
-12.94,0.23
-13.00,0.23
-13.04,0.28
-13.08,0.23
-13.11,0.18
-13.09,0.24
-13.14,0.20
-13.10,0.25
-13.13,0.20
-13.18,0.16
-13.14,0.12
-13.10,0.17
-13.11,0.23
-13.12,0.29
-13.11,0.28
-13.13,0.28
-13.07,0.26
-13.09,0.21
-13.05,0.25
-13.02,0.30
-13.08,0.27
-13.08,0.27
-13.06,0.22
-13.00,0.23
-12.96,0.19
-13.00,0.23
-13.01,0.29
-13.01,0.28
-12.96,0.27
-12.98,0.22
-13.02,0.17
-13.04,0.11
-13.02,0.06
-13.05,0.01
-13.02,-0.04
-12.97,-0.08
-13.03,-0.07
-13.08,-0.10
-13.04,-0.06
-13.00,-0.01
-13.05,0.03
-13.09,0.07
-13.15,0.04
-13.15,-0.02
-13.19,0.03
-13.25,0.03
-13.26,-0.03
-13.25,0.03
-13.23,-0.02
-13.24,0.04
-13.23,-0.02
-13.27,-0.07
-13.32,-0.03
-13.28,-0.08
-13.32,-0.03
-13.28,0.01
-13.25,0.06
-13.27,0.00
-13.29,0.06
-13.34,0.09
-13.35,0.15
-13.36,0.21
-13.36,0.27
-13.32,0.23
-13.31,0.29
-13.26,0.26
-13.30,0.31
-13.30,0.28
-13.30,0.28
-13.30,0.28
-13.36,0.28
-13.37,0.22
-13.42,0.19
-13.46,0.14
-13.40,0.12
-13.46,0.11
-13.47,0.17
-13.42,0.20
-13.40,0.26
-13.35,0.29
-13.36,0.28
-13.40,0.28
-13.43,0.22
-13.48,0.19
-13.44,0.23
-13.38,0.25
-13.41,0.30
-13.41,0.28
-13.38,0.28
-13.42,0.24
-13.42,0.30
-13.38,0.25
-13.43,0.28
-13.49,0.28
-13.53,0.23
-13.48,0.27
-13.54,0.28
-13.53,0.28
-13.51,0.28
-13.56,0.27
-13.55,0.21
-13.56,0.27
-13.59,0.22
-13.63,0.27
-13.60,0.27
-13.57,0.27
-13.52,0.27
-13.55,0.27
-13.55,0.27
-13.57,0.27
-13.52,0.23
-13.48,0.27
-13.52,0.22
-13.57,0.25
-13.52,0.27
-13.46,0.27
-13.40,0.25
-13.39,0.19
-13.44,0.21
-13.48,0.16
-13.47,0.22
-13.41,0.24
-13.45,0.19
-13.40,0.22
-13.41,0.28
-13.46,0.24
-13.50,0.20
-13.46,0.25
-13.45,0.31
-13.41,0.28
-13.42,0.22
-13.38,0.27
-13.44,0.26
-13.42,0.21
-13.47,0.17
-13.41,0.19
-13.46,0.23
-13.44,0.29
-13.42,0.28
-13.42,0.28
-13.38,0.23
-13.42,0.27
-13.42,0.27
-13.44,0.27
-13.44,0.27
-13.40,0.27
-13.45,0.27
-13.39,0.26
-13.36,0.32
-13.42,0.28
-13.42,0.28
-13.47,0.28
-13.44,0.27
-13.47,0.27
-13.41,0.25
-13.38,0.30
-13.33,0.27
-13.35,0.27
-13.39,0.27
-13.39,0.27
-13.41,0.27
-13.36,0.27
-13.41,0.23
-13.35,0.24
-13.30,0.20
-13.27,0.25
-13.31,0.29
-13.25,0.28
-13.29,0.23
-13.26,0.29
-13.32,0.27
-13.32,0.27
-13.38,0.25
-13.32,0.26
-13.36,0.22
-13.36,0.16
-13.30,0.15
-13.30,0.09
-13.29,0.15
-13.33,0.10
-13.37,0.15
-13.33,0.20
-13.30,0.25
-13.30,0.31
-13.36,0.28
-13.35,0.22
-13.33,0.17
-13.39,0.19
-13.43,0.23
-13.47,0.19
-13.51,0.23
-13.46,0.26
-13.45,0.20
-13.40,0.24
-13.43,0.29
-13.38,0.28
-13.32,0.28
-13.36,0.27
-13.32,0.23
-13.37,0.26
-13.34,0.31
-13.34,0.28
-13.36,0.28
-13.35,0.22
-13.37,0.28
-13.31,0.26
-13.37,0.25
-13.41,0.21
-13.46,0.24
-13.47,0.18
-13.48,0.24
-13.42,0.25
-13.47,0.22
-13.46,0.28
-13.45,0.22
-13.51,0.22
-13.53,0.17
-13.57,0.12
-13.60,0.17
-13.55,0.13
-13.58,0.18
-13.56,0.24
-13.50,0.24
-13.47,0.18
-13.52,0.20
-13.48,0.16
-13.54,0.17
-13.48,0.18
-13.42,0.18
-13.43,0.13
-13.49,0.13
-13.54,0.16
-13.58,0.12
-13.57,0.17
-13.54,0.23
-13.60,0.24
-13.60,0.18
-13.54,0.17
-13.60,0.17
-13.55,0.14
-13.60,0.18
-13.55,0.22
-13.53,0.27
-13.56,0.22
-13.62,0.22
-13.67,0.19
-13.72,0.16
-13.70,0.22
-13.74,0.18
-13.72,0.12
-13.74,0.18
-13.74,0.24
-13.77,0.18
-13.80,0.23
-13.85,0.19
-13.86,0.25
-13.83,0.31
-13.82,0.27
-13.79,0.23
-13.84,0.25
-13.82,0.19
-13.88,0.21
-13.94,0.20
-13.95,0.14
-13.89,0.15
-13.94,0.18
-13.89,0.14
-13.95,0.15
-13.94,0.21
-13.98,0.25
-13.96,0.31
-13.95,0.28
-13.92,0.27
-13.92,0.27
-13.96,0.27
-14.02,0.25
-14.04,0.20
-14.03,0.14
-13.99,0.10
-13.93,0.07
-13.94,0.01
-13.88,0.04
-13.94,0.07
-13.88,0.07
-13.94,0.09
-13.91,0.14
-13.87,0.10
-13.93,0.11
-13.99,0.10
-13.94,0.14
-13.88,0.14
-13.82,0.15
-13.78,0.19
-13.83,0.17
-13.89,0.19
-13.92,0.24
-13.89,0.19
-13.83,0.21
-13.88,0.25
-13.90,0.19
-13.92,0.25
-13.86,0.26
-13.89,0.32
-13.94,0.27
-13.94,0.27
-14.00,0.27
-14.01,0.21
-14.00,0.27
-14.00,0.21
-14.01,0.27
-13.95,0.26
-13.92,0.21
-13.98,0.21
-14.01,0.15
-13.97,0.20
-13.97,0.26
-14.02,0.29
-14.02,0.28
-14.08,0.27
-14.02,0.27
-13.97,0.27
-14.03,0.25
-13.97,0.22
-13.94,0.28
-13.96,0.27
-13.97,0.27
-13.91,0.26
-13.96,0.29
-14.02,0.27
-14.02,0.27
-14.03,0.21
-14.02,0.15
-13.97,0.18
-14.01,0.14
-13.96,0.17
-13.96,0.23
-14.00,0.27
-14.03,0.27
-14.02,0.27
-14.08,0.27
-14.04,0.27
-14.02,0.27
-14.03,0.21
-13.99,0.18
-13.97,0.24
-13.99,0.29
-13.99,0.28
-14.02,0.27
-14.02,0.27
-14.00,0.27
-14.00,0.27
-14.00,0.27
-14.02,0.22
-14.08,0.24
-14.07,0.30
-14.09,0.28
-14.09,0.22
-14.15,0.21
-14.13,0.27
-14.09,0.31
-14.06,0.28
-14.04,0.27
-13.98,0.27
-13.97,0.27
-13.96,0.27
-13.91,0.24
-13.88,0.19
-13.93,0.15
-13.87,0.16
-13.82,0.20
-13.88,0.19
-13.90,0.25
-13.86,0.30
-13.86,0.28
-13.85,0.27
-13.83,0.22
-13.78,0.26
-13.83,0.23
-13.89,0.22
-13.90,0.28
-13.85,0.27
-13.79,0.27
-13.85,0.27
-13.85,0.27
-13.88,0.27
-13.88,0.27
-13.91,0.22
-13.97,0.22
-13.99,0.28
-13.98,0.27
-13.96,0.22
-13.98,0.27
-13.94,0.24
-13.96,0.29
-14.01,0.28
-14.01,0.27
-14.06,0.27
-14.03,0.22
-14.01,0.16
-14.01,0.10
-14.07,0.11
-14.10,0.16
-14.04,0.15
-13.98,0.14
-14.01,0.09
-14.06,0.05
-14.07,-0.01
-14.04,0.04
-14.06,0.09
-14.06,0.03
-14.03,-0.01
-14.08,0.01
-14.06,0.07
-14.03,0.01
-13.97,-0.01
-13.91,-0.02
-13.97,0.01
-14.01,0.05
-14.02,0.11
-14.00,0.05
-13.95,0.07
-14.00,0.10
-14.05,0.14
-14.11,0.13
-14.05,0.12
-14.11,0.11
-14.07,0.07
-14.13,0.09
-14.07,0.07
-14.02,0.04
-13.96,0.02
-13.90,0.04
-13.91,-0.02
-13.96,0.01
-13.90,0.01
-13.96,0.01
-14.00,-0.04
-14.02,-0.09
-13.99,-0.04
-13.95,-0.09
-13.90,-0.12
-13.95,-0.11
-14.01,-0.10
-14.06,-0.06
-14.04,-0.11
-14.10,-0.11
-14.15,-0.13
-14.13,-0.19
-14.19,-0.20
-14.20,-0.26
-14.24,-0.22
-14.29,-0.25
-14.24,-0.24
-14.18,-0.22
-14.16,-0.28
-14.10,-0.27
-14.11,-0.33
-14.13,-0.27
-14.15,-0.32
-14.09,-0.32
-14.08,-0.38
-14.03,-0.35
-13.97,-0.36
-13.91,-0.37
-13.88,-0.42
-13.93,-0.46
-13.93,-0.40
-13.97,-0.35
-13.91,-0.32
